CMDLINE C:\Users\Sourour\AppData\Local\Programs\Python\Python311\python.exe Scraper(Motory)[SD]{Modified}.py
MEM 148.402344 1707397423.4589
MEM 148.402344 1707397423.5595
MEM 148.402344 1707397423.6602
MEM 148.402344 1707397423.7609
MEM 148.402344 1707397423.8614
MEM 148.402344 1707397423.9620
MEM 148.402344 1707397424.0625
MEM 148.402344 1707397424.1633
MEM 148.402344 1707397424.2639
MEM 148.402344 1707397424.3645
MEM 148.402344 1707397424.4651
MEM 148.402344 1707397424.5657
MEM 148.402344 1707397424.6662
MEM 148.402344 1707397424.7664
MEM 148.402344 1707397424.8670
MEM 148.402344 1707397424.9675
MEM 148.402344 1707397425.0681
MEM 148.402344 1707397425.1688
MEM 148.402344 1707397425.2693
MEM 148.402344 1707397425.3698
MEM 148.402344 1707397425.4704
MEM 148.402344 1707397425.5710
MEM 148.402344 1707397425.6717
MEM 148.402344 1707397425.7723
MEM 148.402344 1707397425.8729
MEM 148.402344 1707397425.9735
MEM 148.402344 1707397426.0741
MEM 148.402344 1707397426.1746
MEM 148.402344 1707397426.2752
MEM 148.402344 1707397426.3754
MEM 148.402344 1707397426.4761
MEM 148.402344 1707397426.5767
MEM 148.402344 1707397426.6773
MEM 148.402344 1707397426.7778
MEM 148.402344 1707397426.8783
MEM 148.402344 1707397426.9789
MEM 148.402344 1707397427.0795
MEM 148.402344 1707397427.1801
MEM 148.402344 1707397427.2807
MEM 148.402344 1707397427.3812
MEM 148.402344 1707397427.4818
MEM 148.402344 1707397427.5823
MEM 148.402344 1707397427.6828
MEM 148.402344 1707397427.7834
MEM 148.402344 1707397427.8840
MEM 148.402344 1707397427.9845
MEM 148.402344 1707397428.0848
MEM 148.402344 1707397428.1854
MEM 148.402344 1707397428.2860
MEM 148.402344 1707397428.3866
MEM 148.402344 1707397428.4873
MEM 148.402344 1707397428.5878
MEM 148.402344 1707397428.6884
MEM 148.402344 1707397428.7890
MEM 148.402344 1707397428.8945
MEM 148.402344 1707397428.9953
MEM 148.402344 1707397429.0957
MEM 148.402344 1707397429.1962
MEM 148.402344 1707397429.2968
MEM 148.402344 1707397429.3973
MEM 148.402344 1707397429.4980
MEM 148.402344 1707397429.5984
MEM 148.402344 1707397429.6989
MEM 148.402344 1707397429.7993
MEM 148.402344 1707397429.8997
MEM 148.402344 1707397430.0003
MEM 148.402344 1707397430.1008
MEM 148.402344 1707397430.2012
MEM 148.402344 1707397430.3016
MEM 148.402344 1707397430.4017
MEM 148.402344 1707397430.5021
MEM 148.402344 1707397430.6026
MEM 148.402344 1707397430.7032
MEM 148.402344 1707397430.8038
MEM 148.402344 1707397430.9044
MEM 148.402344 1707397431.0050
MEM 148.402344 1707397431.1053
MEM 148.402344 1707397431.2059
MEM 148.402344 1707397431.3069
MEM 148.402344 1707397431.4075
MEM 148.402344 1707397431.5079
MEM 148.402344 1707397431.6086
MEM 148.402344 1707397431.7091
MEM 148.402344 1707397431.8095
MEM 148.402344 1707397431.9099
MEM 148.402344 1707397432.0109
MEM 148.402344 1707397432.1113
MEM 148.402344 1707397432.2118
MEM 148.402344 1707397432.3119
MEM 148.402344 1707397432.4121
MEM 148.402344 1707397432.5128
MEM 148.402344 1707397432.6131
MEM 148.402344 1707397432.7137
MEM 148.402344 1707397432.8143
MEM 148.402344 1707397432.9150
MEM 148.402344 1707397433.0156
MEM 148.402344 1707397433.1163
MEM 148.402344 1707397433.2165
MEM 148.402344 1707397433.3170
MEM 148.402344 1707397433.4175
MEM 148.402344 1707397433.5182
MEM 148.402344 1707397433.6188
MEM 148.402344 1707397433.7193
MEM 148.402344 1707397433.8200
MEM 148.402344 1707397433.9206
MEM 148.402344 1707397434.0210
MEM 148.402344 1707397434.1216
MEM 148.402344 1707397434.2222
MEM 148.402344 1707397434.3228
MEM 148.402344 1707397434.4231
MEM 148.402344 1707397434.5236
MEM 148.453125 1707397434.6240
MEM 148.480469 1707397434.7245
MEM 148.570312 1707397434.8247
MEM 148.570312 1707397434.9252
MEM 148.570312 1707397435.0258
MEM 148.675781 1707397435.1263
MEM 149.570312 1707397435.2268
MEM 149.570312 1707397435.3270
MEM 149.570312 1707397435.4273
MEM 149.570312 1707397435.5278
MEM 149.570312 1707397435.6283
MEM 149.570312 1707397435.7288
MEM 149.570312 1707397435.8293
MEM 149.574219 1707397435.9299
MEM 149.574219 1707397436.0303
MEM 149.574219 1707397436.1305
MEM 149.574219 1707397436.2312
MEM 149.574219 1707397436.3316
MEM 149.574219 1707397436.4323
MEM 149.574219 1707397436.5328
MEM 149.574219 1707397436.6335
MEM 149.574219 1707397436.7340
MEM 149.574219 1707397436.8346
MEM 149.574219 1707397436.9352
MEM 149.574219 1707397437.0359
MEM 149.574219 1707397437.1360
MEM 149.574219 1707397437.2365
MEM 149.574219 1707397437.3371
MEM 149.574219 1707397437.4376
MEM 149.574219 1707397437.5381
MEM 149.574219 1707397437.6385
MEM 149.574219 1707397437.7393
MEM 149.574219 1707397437.8398
MEM 149.574219 1707397437.9404
MEM 149.574219 1707397438.0410
MEM 149.574219 1707397438.1415
MEM 149.574219 1707397438.2421
MEM 149.574219 1707397438.3427
MEM 149.574219 1707397438.4433
MEM 149.574219 1707397438.5439
MEM 149.574219 1707397438.6445
MEM 149.574219 1707397438.7451
MEM 149.574219 1707397438.8456
MEM 149.574219 1707397438.9461
MEM 149.574219 1707397439.0467
MEM 149.574219 1707397439.1474
MEM 149.574219 1707397439.2479
MEM 149.574219 1707397439.3485
MEM 149.574219 1707397439.4491
MEM 149.574219 1707397439.5496
MEM 149.574219 1707397439.6500
MEM 149.574219 1707397439.7503
MEM 149.574219 1707397439.8511
MEM 149.574219 1707397439.9516
MEM 149.574219 1707397440.0521
MEM 149.574219 1707397440.1527
MEM 149.574219 1707397440.2534
MEM 149.574219 1707397440.3540
MEM 149.574219 1707397440.4547
MEM 149.574219 1707397440.5553
MEM 149.574219 1707397440.6559
MEM 149.574219 1707397440.7561
MEM 149.574219 1707397440.8567
MEM 149.574219 1707397440.9573
MEM 149.574219 1707397441.0578
MEM 149.574219 1707397441.1584
MEM 149.574219 1707397441.2589
MEM 149.574219 1707397441.3594
MEM 149.574219 1707397441.4599
MEM 149.574219 1707397441.5605
MEM 149.574219 1707397441.6611
MEM 149.574219 1707397441.7619
MEM 149.574219 1707397441.8623
MEM 149.574219 1707397441.9628
MEM 149.574219 1707397442.0632
MEM 149.574219 1707397442.1639
MEM 149.574219 1707397442.2645
MEM 149.574219 1707397442.3647
MEM 149.574219 1707397442.4649
MEM 149.574219 1707397442.5656
MEM 149.574219 1707397442.6661
MEM 149.574219 1707397442.7667
MEM 149.574219 1707397442.8674
MEM 149.574219 1707397442.9677
MEM 149.574219 1707397443.0684
MEM 149.574219 1707397443.1690
MEM 149.574219 1707397443.2695
MEM 149.574219 1707397443.3702
MEM 149.574219 1707397443.4706
MEM 149.574219 1707397443.5713
MEM 149.574219 1707397443.6717
MEM 149.574219 1707397443.7722
MEM 149.574219 1707397443.8728
MEM 149.574219 1707397443.9731
MEM 149.574219 1707397444.0736
MEM 149.574219 1707397444.1742
MEM 149.574219 1707397444.2747
MEM 149.574219 1707397444.3753
MEM 149.574219 1707397444.4760
MEM 149.574219 1707397444.5762
MEM 149.574219 1707397444.6763
MEM 149.574219 1707397444.7770
MEM 149.574219 1707397444.8775
MEM 149.574219 1707397444.9781
MEM 149.574219 1707397445.0786
MEM 149.574219 1707397445.1792
MEM 149.574219 1707397445.2793
MEM 149.574219 1707397445.3799
MEM 149.574219 1707397445.4801
MEM 149.574219 1707397445.5807
MEM 149.574219 1707397445.6809
MEM 149.574219 1707397445.7813
MEM 149.574219 1707397445.8815
MEM 149.574219 1707397445.9821
MEM 149.574219 1707397446.0827
MEM 149.574219 1707397446.1833
MEM 149.574219 1707397446.2835
MEM 149.574219 1707397446.3841
MEM 149.574219 1707397446.4847
MEM 149.574219 1707397446.5853
MEM 149.574219 1707397446.6859
MEM 149.574219 1707397446.7861
MEM 149.574219 1707397446.8867
MEM 149.574219 1707397446.9872
MEM 149.574219 1707397447.0878
MEM 149.574219 1707397447.1883
MEM 149.574219 1707397447.2889
MEM 149.574219 1707397447.3895
MEM 149.574219 1707397447.4897
MEM 149.574219 1707397447.5904
MEM 149.574219 1707397447.6909
MEM 149.574219 1707397447.7915
MEM 149.574219 1707397447.8917
MEM 149.574219 1707397447.9924
MEM 149.574219 1707397448.0927
MEM 149.578125 1707397448.1932
MEM 149.800781 1707397448.2936
MEM 149.800781 1707397448.3941
MEM 149.800781 1707397448.4947
MEM 149.800781 1707397448.5951
MEM 149.800781 1707397448.6957
MEM 150.042969 1707397448.7963
MEM 150.546875 1707397448.8968
MEM 150.546875 1707397448.9973
MEM 150.546875 1707397449.0979
MEM 150.546875 1707397449.1985
MEM 150.546875 1707397449.2990
MEM 150.546875 1707397449.3995
MEM 150.546875 1707397449.5001
MEM 150.550781 1707397449.6006
MEM 150.550781 1707397449.7011
MEM 150.550781 1707397449.8017
MEM 150.550781 1707397449.9023
MEM 150.550781 1707397450.0029
MEM 150.550781 1707397450.1035
MEM 150.550781 1707397450.2040
MEM 150.550781 1707397450.3044
MEM 150.550781 1707397450.4047
MEM 150.550781 1707397450.5049
MEM 150.550781 1707397450.6054
MEM 150.550781 1707397450.7060
MEM 150.550781 1707397450.8062
MEM 150.550781 1707397450.9067
MEM 150.550781 1707397451.0074
MEM 150.550781 1707397451.1080
MEM 150.550781 1707397451.2084
MEM 150.550781 1707397451.3090
MEM 150.550781 1707397451.4096
MEM 150.550781 1707397451.5102
MEM 150.550781 1707397451.6107
MEM 150.550781 1707397451.7113
MEM 150.550781 1707397451.8119
MEM 150.550781 1707397451.9125
MEM 150.550781 1707397452.0130
MEM 150.550781 1707397452.1136
MEM 150.550781 1707397452.2142
MEM 150.550781 1707397452.3147
MEM 150.550781 1707397452.4154
MEM 150.550781 1707397452.5160
MEM 150.550781 1707397452.6162
MEM 150.550781 1707397452.7168
MEM 150.550781 1707397452.8174
MEM 150.550781 1707397452.9180
MEM 150.550781 1707397453.0185
MEM 150.550781 1707397453.1191
MEM 150.550781 1707397453.2197
MEM 150.550781 1707397453.3203
MEM 150.550781 1707397453.4209
MEM 150.550781 1707397453.5214
MEM 150.550781 1707397453.6219
MEM 150.550781 1707397453.7226
MEM 150.550781 1707397453.8229
MEM 150.550781 1707397453.9232
MEM 150.550781 1707397454.0237
MEM 150.550781 1707397454.1243
MEM 150.550781 1707397454.2248
MEM 150.550781 1707397454.3254
MEM 150.550781 1707397454.4260
MEM 150.550781 1707397454.5261
MEM 150.550781 1707397454.6266
MEM 150.550781 1707397454.7267
MEM 150.550781 1707397454.8269
MEM 150.550781 1707397454.9273
MEM 150.550781 1707397455.0278
MEM 150.550781 1707397455.1284
MEM 150.550781 1707397455.2290
MEM 150.550781 1707397455.3294
MEM 150.550781 1707397455.4300
MEM 150.550781 1707397455.5306
MEM 150.550781 1707397455.6311
MEM 150.550781 1707397455.7317
MEM 150.550781 1707397455.8324
MEM 150.550781 1707397455.9325
MEM 150.550781 1707397456.0331
MEM 150.550781 1707397456.1337
MEM 150.550781 1707397456.2342
MEM 150.550781 1707397456.3348
MEM 150.550781 1707397456.4353
MEM 150.550781 1707397456.5359
MEM 150.550781 1707397456.6365
MEM 150.550781 1707397456.7371
MEM 150.550781 1707397456.8377
MEM 150.550781 1707397456.9380
MEM 150.550781 1707397457.0381
MEM 150.550781 1707397457.1383
MEM 150.550781 1707397457.2388
MEM 150.550781 1707397457.3393
MEM 150.550781 1707397457.4398
MEM 150.550781 1707397457.5404
MEM 150.550781 1707397457.6406
MEM 150.550781 1707397457.7411
MEM 150.550781 1707397457.8413
MEM 150.550781 1707397457.9419
MEM 150.550781 1707397458.0421
MEM 150.550781 1707397458.1427
MEM 150.550781 1707397458.2434
MEM 150.550781 1707397458.3435
MEM 150.550781 1707397458.4441
MEM 150.550781 1707397458.5448
MEM 150.550781 1707397458.6450
MEM 150.550781 1707397458.7453
MEM 150.550781 1707397458.8458
MEM 150.550781 1707397458.9463
MEM 150.550781 1707397459.0468
MEM 150.550781 1707397459.1473
MEM 150.550781 1707397459.2479
MEM 150.550781 1707397459.3485
MEM 150.550781 1707397459.4489
MEM 150.550781 1707397459.5495
MEM 150.550781 1707397459.6500
MEM 150.550781 1707397459.7505
MEM 150.550781 1707397459.8508
MEM 150.550781 1707397459.9514
MEM 150.550781 1707397460.0520
MEM 150.542969 1707397460.1526
MEM 150.593750 1707397460.2531
MEM 150.593750 1707397460.3537
MEM 150.593750 1707397460.4542
MEM 150.593750 1707397460.5548
MEM 150.757812 1707397460.6554
MEM 151.253906 1707397460.7560
MEM 151.253906 1707397460.8562
MEM 151.253906 1707397460.9567
MEM 151.253906 1707397461.0569
MEM 151.253906 1707397461.1571
MEM 151.253906 1707397461.2577
MEM 151.253906 1707397461.3582
MEM 151.253906 1707397461.4588
MEM 151.253906 1707397461.5593
MEM 151.253906 1707397461.6594
MEM 151.253906 1707397461.7600
MEM 151.253906 1707397461.8605
MEM 151.253906 1707397461.9611
MEM 151.253906 1707397462.0616
MEM 151.253906 1707397462.1618
MEM 151.253906 1707397462.2623
MEM 151.253906 1707397462.3629
MEM 151.253906 1707397462.4634
MEM 151.253906 1707397462.5640
MEM 151.253906 1707397462.6646
MEM 151.253906 1707397462.7652
MEM 151.253906 1707397462.8653
MEM 151.253906 1707397462.9655
MEM 151.253906 1707397463.0660
MEM 151.253906 1707397463.1667
MEM 151.253906 1707397463.2669
MEM 151.253906 1707397463.3674
MEM 151.253906 1707397463.4676
MEM 151.253906 1707397463.5681
MEM 151.253906 1707397463.6687
MEM 151.253906 1707397463.7690
MEM 151.253906 1707397463.8692
MEM 151.253906 1707397463.9693
MEM 151.253906 1707397464.0700
MEM 151.253906 1707397464.1704
MEM 151.253906 1707397464.2710
MEM 151.253906 1707397464.3716
MEM 151.253906 1707397464.4721
MEM 151.253906 1707397464.5727
MEM 151.253906 1707397464.6733
MEM 151.253906 1707397464.7739
MEM 151.253906 1707397464.8745
MEM 151.253906 1707397464.9750
MEM 151.253906 1707397465.0755
MEM 151.253906 1707397465.1761
MEM 151.253906 1707397465.2765
MEM 151.253906 1707397465.3771
MEM 151.253906 1707397465.4772
MEM 151.253906 1707397465.5778
MEM 151.253906 1707397465.6783
MEM 151.253906 1707397465.7785
MEM 151.253906 1707397465.8790
MEM 151.253906 1707397465.9792
MEM 151.253906 1707397466.0796
MEM 151.253906 1707397466.1801
MEM 151.253906 1707397466.2808
MEM 151.253906 1707397466.3814
MEM 151.253906 1707397466.4818
MEM 151.253906 1707397466.5824
MEM 151.253906 1707397466.6829
MEM 151.253906 1707397466.7836
MEM 151.253906 1707397466.8837
MEM 151.253906 1707397466.9844
MEM 151.253906 1707397467.0850
MEM 151.253906 1707397467.1856
MEM 151.253906 1707397467.2861
MEM 151.253906 1707397467.3867
MEM 151.253906 1707397467.4870
MEM 151.253906 1707397467.5875
MEM 151.253906 1707397467.6881
MEM 151.253906 1707397467.7886
MEM 151.253906 1707397467.8896
MEM 151.253906 1707397467.9902
MEM 151.253906 1707397468.0907
MEM 151.253906 1707397468.1912
MEM 151.253906 1707397468.2917
MEM 151.253906 1707397468.3920
MEM 151.253906 1707397468.4925
MEM 151.253906 1707397468.5931
MEM 151.253906 1707397468.6937
MEM 151.253906 1707397468.7944
MEM 151.253906 1707397468.8947
MEM 151.253906 1707397468.9954
MEM 151.253906 1707397469.0955
MEM 151.253906 1707397469.1957
MEM 151.253906 1707397469.2963
MEM 151.253906 1707397469.3964
MEM 151.253906 1707397469.4968
MEM 151.253906 1707397469.5973
MEM 151.253906 1707397469.6976
MEM 151.253906 1707397469.7983
MEM 151.253906 1707397469.8984
MEM 151.253906 1707397469.9991
MEM 151.253906 1707397470.0996
MEM 151.253906 1707397470.2002
MEM 151.253906 1707397470.3008
MEM 151.253906 1707397470.4010
MEM 151.253906 1707397470.5015
MEM 151.253906 1707397470.6021
MEM 151.253906 1707397470.7027
MEM 151.253906 1707397470.8032
MEM 151.253906 1707397470.9034
MEM 151.253906 1707397471.0035
MEM 151.253906 1707397471.1040
MEM 151.253906 1707397471.2045
MEM 151.253906 1707397471.3050
MEM 151.253906 1707397471.4056
MEM 151.253906 1707397471.5062
MEM 151.253906 1707397471.6068
MEM 151.253906 1707397471.7071
MEM 151.253906 1707397471.8075
MEM 151.253906 1707397471.9081
MEM 151.464844 1707397472.0087
MEM 151.464844 1707397472.1091
MEM 151.464844 1707397472.2097
MEM 151.464844 1707397472.3099
MEM 151.464844 1707397472.4105
MEM 151.464844 1707397472.5106
MEM 152.097656 1707397472.6111
MEM 152.101562 1707397472.7116
MEM 152.101562 1707397472.8119
MEM 152.101562 1707397472.9124
MEM 152.101562 1707397473.0130
MEM 152.101562 1707397473.1135
MEM 152.101562 1707397473.2138
MEM 152.101562 1707397473.3143
MEM 152.101562 1707397473.4148
MEM 152.101562 1707397473.5154
MEM 152.101562 1707397473.6160
MEM 152.101562 1707397473.7173
MEM 152.101562 1707397473.8184
MEM 152.101562 1707397473.9193
MEM 152.101562 1707397474.0200
MEM 152.101562 1707397474.1206
MEM 152.101562 1707397474.2212
MEM 152.101562 1707397474.3217
MEM 152.101562 1707397474.4224
MEM 152.101562 1707397474.5229
MEM 152.101562 1707397474.6235
MEM 152.101562 1707397474.7240
MEM 152.101562 1707397474.8247
MEM 152.101562 1707397474.9252
MEM 152.101562 1707397475.0258
MEM 152.101562 1707397475.1263
MEM 152.101562 1707397475.2269
MEM 152.101562 1707397475.3274
MEM 152.101562 1707397475.4279
MEM 152.101562 1707397475.5285
MEM 152.101562 1707397475.6290
MEM 152.101562 1707397475.7296
MEM 152.101562 1707397475.8303
MEM 152.101562 1707397475.9309
MEM 152.101562 1707397476.0316
MEM 152.101562 1707397476.1324
MEM 152.101562 1707397476.2325
MEM 152.101562 1707397476.3331
MEM 152.101562 1707397476.4335
MEM 152.101562 1707397476.5340
MEM 152.101562 1707397476.6345
MEM 152.101562 1707397476.7348
MEM 152.101562 1707397476.8353
MEM 152.101562 1707397476.9356
MEM 152.101562 1707397477.0362
MEM 152.101562 1707397477.1365
MEM 152.101562 1707397477.2366
MEM 152.101562 1707397477.3372
MEM 152.101562 1707397477.4378
MEM 152.101562 1707397477.5385
MEM 152.101562 1707397477.6391
MEM 152.101562 1707397477.7395
MEM 152.101562 1707397477.8401
MEM 152.101562 1707397477.9407
MEM 152.101562 1707397478.0412
MEM 152.101562 1707397478.1418
MEM 152.101562 1707397478.2423
MEM 152.101562 1707397478.3427
MEM 152.101562 1707397478.4432
MEM 152.101562 1707397478.5437
MEM 152.101562 1707397478.6444
MEM 152.101562 1707397478.7446
MEM 152.101562 1707397478.8448
MEM 152.101562 1707397478.9451
MEM 152.101562 1707397479.0456
MEM 152.101562 1707397479.1460
MEM 152.101562 1707397479.2465
MEM 152.101562 1707397479.3473
MEM 152.101562 1707397479.4477
MEM 152.101562 1707397479.5482
MEM 152.101562 1707397479.6488
MEM 152.101562 1707397479.7492
MEM 152.101562 1707397479.8498
MEM 152.101562 1707397479.9501
MEM 152.101562 1707397480.0507
MEM 152.101562 1707397480.1511
MEM 152.101562 1707397480.2514
MEM 152.101562 1707397480.3517
MEM 152.101562 1707397480.4521
MEM 152.101562 1707397480.5527
MEM 152.101562 1707397480.6532
MEM 152.101562 1707397480.7535
MEM 152.101562 1707397480.8537
MEM 152.101562 1707397480.9542
MEM 152.101562 1707397481.0545
MEM 152.101562 1707397481.1549
MEM 152.101562 1707397481.2553
MEM 152.101562 1707397481.3560
MEM 152.085938 1707397481.4567
MEM 152.085938 1707397481.5614
MEM 152.085938 1707397481.6621
MEM 152.085938 1707397481.7628
MEM 152.085938 1707397481.8633
MEM 152.085938 1707397481.9635
MEM 152.085938 1707397482.0642
MEM 152.085938 1707397482.1648
MEM 152.085938 1707397482.2651
MEM 152.085938 1707397482.3656
MEM 152.085938 1707397482.4662
MEM 152.085938 1707397482.5668
MEM 152.085938 1707397482.6674
MEM 152.085938 1707397482.7680
MEM 152.085938 1707397482.8685
MEM 152.085938 1707397482.9691
MEM 152.085938 1707397483.0696
MEM 152.085938 1707397483.1702
MEM 152.085938 1707397483.2707
MEM 152.085938 1707397483.3709
MEM 152.085938 1707397483.4713
MEM 152.085938 1707397483.5717
MEM 152.089844 1707397483.6724
MEM 152.089844 1707397483.7727
MEM 152.070312 1707397483.8734
MEM 152.070312 1707397483.9736
MEM 152.070312 1707397484.0739
MEM 152.070312 1707397484.1746
MEM 152.070312 1707397484.2749
MEM 152.628906 1707397484.3754
MEM 152.640625 1707397484.4759
MEM 152.640625 1707397484.5762
MEM 152.640625 1707397484.6768
MEM 152.640625 1707397484.7770
MEM 152.640625 1707397484.8775
MEM 152.640625 1707397484.9778
MEM 152.640625 1707397485.0781
MEM 152.640625 1707397485.1786
MEM 152.640625 1707397485.2788
MEM 152.656250 1707397485.3794
MEM 152.648438 1707397485.4796
MEM 152.648438 1707397485.5799
MEM 152.648438 1707397485.6801
MEM 152.648438 1707397485.8066
MEM 152.648438 1707397485.9069
MEM 152.648438 1707397486.0071
MEM 152.695312 1707397486.1074
MEM 156.429688 1707397486.2077
MEM 156.429688 1707397486.3082
MEM 156.429688 1707397486.4088
MEM 156.429688 1707397486.5091
MEM 156.429688 1707397486.6095
MEM 156.429688 1707397486.7099
MEM 156.429688 1707397486.8103
MEM 156.429688 1707397486.9105
